Subj,Block,Trial,ImageType,Image,Rating,RT
20,3,29,fac,F.a.01.jpg,1,0.8989
1,1,33,fac,F.b.04.jpg,7,0.6985
1,2,16,fac,F.b.04.jpg,6,0.7217
1,3,21,fac,F.b.04.jpg,6,0.8211
2,1,60,fac,F.b.04.jpg,6,1.196
2,2,65,fac,F.b.04.jpg,6,1.317
2,3,48,fac,F.b.04.jpg,6,0.9194
3,1,24,fac,F.b.04.jpg,5,0.4836
3,2,13,fac,F.b.04.jpg,5,0.5307
3,3,13,fac,F.b.04.jpg,3,0.6607
4,1,68,fac,F.b.04.jpg,7,0.8273
4,2,68,fac,F.b.04.jpg,7,1.2468
4,3,57,fac,F.b.04.jpg,6,1.5313
5,1,8,fac,F.b.04.jpg,6,0.7035
5,2,12,fac,F.b.04.jpg,6,0.5115
5,3,5,fac,F.b.04.jpg,6,0.6055
6,1,76,fac,F.b.04.jpg,3,1.6293
6,2,69,fac,F.b.04.jpg,4,1.3382
6,3,73,fac,F.b.04.jpg,4,1.5685
7,1,28,fac,F.b.04.jpg,7,2.734
7,2,38,fac,F.b.04.jpg,7,0.8783
7,3,16,fac,F.b.04.jpg,7,0.8412
8,1,65,fac,F.b.04.jpg,5,0.4524
8,2,43,fac,F.b.04.jpg,5,0.6329
8,3,53,fac,F.b.04.jpg,5,0.5878
9,1,9,fac,F.b.04.jpg,6,1.014
9,2,14,fac,F.b.04.jpg,7,0.9026
9,3,30,fac,F.b.04.jpg,7,1.1146
10,1,51,fac,F.b.04.jpg,5,0.6093
10,2,67,fac,F.b.04.jpg,5,0.8082
10,3,72,fac,F.b.04.jpg,6,0.7359
11,1,41,fac,F.b.04.jpg,6,0.9274
11,2,62,fac,F.b.04.jpg,6,0.8152
11,3,51,fac,F.b.04.jpg,6,0.8094
12,1,26,fac,F.b.04.jpg,6,1.3326
12,2,39,fac,F.b.04.jpg,5,1.3368
12,3,18,fac,F.b.04.jpg,5,1.0194
13,1,63,fac,F.b.04.jpg,7,0.9359
13,2,42,fac,F.b.04.jpg,7,1.0365
13,3,55,fac,F.b.04.jpg,7,0.8843
14,1,28,fac,F.b.04.jpg,5,1.9314
14,2,40,fac,F.b.04.jpg,6,4.5753
14,3,26,fac,F.b.04.jpg,6,2.8265
15,1,55,fac,F.b.04.jpg,5,0.606
15,2,41,fac,F.b.04.jpg,6,0.5724
15,3,53,fac,F.b.04.jpg,6,0.7804
16,1,20,fac,F.b.04.jpg,5,1.4097
16,2,21,fac,F.b.04.jpg,5,0.7612
16,3,14,fac,F.b.04.jpg,5,0.6656
17,1,67,fac,F.b.04.jpg,6,1.0684
17,2,60,fac,F.b.04.jpg,7,1.4921
17,3,61,fac,F.b.04.jpg,4,2.1165
18,1,2,fac,F.b.04.jpg,5,1.5356
18,2,21,fac,F.b.04.jpg,5,0.6157
18,3,13,fac,F.b.04.jpg,6,0.6585
19,1,68,fac,F.b.04.jpg,6,0.9713
19,2,60,fac,F.b.04.jpg,6,1.2738
19,3,79,fac,F.b.04.jpg,6,1.0462
20,1,37,fac,F.b.04.jpg,6,1.4386
20,2,30,fac,F.b.04.jpg,6,0.7625
20,3,7,fac,F.b.04.jpg,6,0.7011
1,1,34,fac,F.a.20.jpg,1,1.204
1,2,14,fac,F.a.20.jpg,1,1.0535
1,3,40,fac,F.a.20.jpg,1,0.6405
2,1,41,fac,F.a.20.jpg,3,1.2128
2,2,67,fac,F.a.20.jpg,3,0.812
2,3,47,fac,F.a.20.jpg,2,0.5948
3,1,25,fac,F.a.20.jpg,3,0.6004
3,2,29,fac,F.a.20.jpg,2,0.7797
3,3,16,fac,F.a.20.jpg,4,4.7685
4,1,65,fac,F.a.20.jpg,1,1.2955
4,2,52,fac,F.a.20.jpg,1,1.633
4,3,56,fac,F.a.20.jpg,1,1.3501
5,1,9,fac,F.a.20.jpg,2,0.7429
5,2,1,fac,F.a.20.jpg,3,0.8605
5,3,30,fac,F.a.20.jpg,2,1.0416
6,1,51,fac,F.a.20.jpg,1,0.9477
6,2,80,fac,F.a.20.jpg,1,0.7926
6,3,72,fac,F.a.20.jpg,1,0.6922
7,1,3,fac,F.a.20.jpg,2,1.172
7,2,35,fac,F.a.20.jpg,2,1.3003
7,3,37,fac,F.a.20.jpg,2,2.2107
8,1,44,fac,F.a.20.jpg,2,1.4762
8,2,46,fac,F.a.20.jpg,2,0.6119
8,3,78,fac,F.a.20.jpg,2,0.5028
9,1,4,fac,F.a.20.jpg,1,0.9716
9,2,12,fac,F.a.20.jpg,1,0.5896
9,3,27,fac,F.a.20.jpg,1,1.5478
10,1,54,fac,F.a.20.jpg,1,0.6576
10,2,69,fac,F.a.20.jpg,2,0.7666
10,3,77,fac,F.a.20.jpg,2,0.4844
11,1,44,fac,F.a.20.jpg,1,1.0236
11,2,80,fac,F.a.20.jpg,1,0.8155
11,3,79,fac,F.a.20.jpg,1,0.6448
12,1,33,fac,F.a.20.jpg,2,0.8101
12,2,15,fac,F.a.20.jpg,2,0.5023
12,3,40,fac,F.a.20.jpg,2,1.234
13,1,41,fac,F.a.20.jpg,3,1.8683
13,2,66,fac,F.a.20.jpg,2,1.0071
13,3,48,fac,F.a.20.jpg,1,1.1717
14,1,13,fac,F.a.20.jpg,2,1.9776
14,2,15,fac,F.a.20.jpg,1,1.0409
14,3,6,fac,F.a.20.jpg,1,1.2088
15,1,75,fac,F.a.20.jpg,1,0.6434
15,2,66,fac,F.a.20.jpg,1,0.671
15,3,68,fac,F.a.20.jpg,1,1.2998
16,1,16,fac,F.a.20.jpg,2,0.7592
16,2,24,fac,F.a.20.jpg,3,0.6928
16,3,5,fac,F.a.20.jpg,3,0.7218
17,1,76,fac,F.a.20.jpg,6,1.4398
17,2,57,fac,F.a.20.jpg,6,1.1895
17,3,65,fac,F.a.20.jpg,5,1.1767
18,1,27,fac,F.a.20.jpg,3,1.8957
18,2,11,fac,F.a.20.jpg,3,0.6489
18,3,3,fac,F.a.20.jpg,3,0.9447
19,1,78,fac,F.a.20.jpg,1,1.202
19,2,70,fac,F.a.20.jpg,1,0.6952
19,3,54,fac,F.a.20.jpg,1,0.9897
20,1,3,fac,F.a.20.jpg,1,1.084
20,2,1,fac,F.a.20.jpg,3,2.2434
20,3,3,fac,F.a.20.jpg,2,0.7343
1,1,35,fac,F.b.19.jpg,5,0.7235
1,2,10,fac,F.b.19.jpg,5,0.8327
1,3,28,fac,F.b.19.jpg,5,0.7872
2,1,53,fac,F.b.19.jpg,3,1.8511
2,2,71,fac,F.b.19.jpg,3,0.8623
2,3,46,fac,F.b.19.jpg,3,0.8517
3,1,39,fac,F.b.19.jpg,4,0.44
3,2,32,fac,F.b.19.jpg,2,1.1464
3,3,29,fac,F.b.19.jpg,3,2.0637
4,1,52,fac,F.b.19.jpg,1,1.6062
4,2,49,fac,F.b.19.jpg,1,0.8428
4,3,42,fac,F.b.19.jpg,1,0.7727
5,1,16,fac,F.b.19.jpg,3,0.5564
5,2,16,fac,F.b.19.jpg,3,0.4765
5,3,22,fac,F.b.19.jpg,4,0.5118
6,1,59,fac,F.b.19.jpg,3,2.3864
6,2,65,fac,F.b.19.jpg,2,0.9943
6,3,65,fac,F.b.19.jpg,2,0.8221
7,1,29,fac,F.b.19.jpg,6,0.9179
7,2,27,fac,F.b.19.jpg,6,1.2347
7,3,24,fac,F.b.19.jpg,6,1.0016
8,1,57,fac,F.b.19.jpg,4,0.6656
8,2,54,fac,F.b.19.jpg,5,0.574
8,3,52,fac,F.b.19.jpg,5,0.6178
9,1,21,fac,F.b.19.jpg,7,1.1001
9,2,37,fac,F.b.19.jpg,7,0.9207
9,3,37,fac,F.b.19.jpg,7,0.9396
10,1,44,fac,F.b.19.jpg,6,0.6917
10,2,44,fac,F.b.19.jpg,6,0.7105
10,3,60,fac,F.b.19.jpg,7,0.6969
11,1,54,fac,F.b.19.jpg,6,0.6922
11,2,49,fac,F.b.19.jpg,5,0.8897
11,3,57,fac,F.b.19.jpg,6,0.6239
12,1,35,fac,F.b.19.jpg,5,1.239
12,2,3,fac,F.b.19.jpg,5,1.3422
12,3,36,fac,F.b.19.jpg,6,0.8124
13,1,45,fac,F.b.19.jpg,7,0.9919
13,2,78,fac,F.b.19.jpg,7,0.9618
13,3,46,fac,F.b.19.jpg,7,1.4536
14,1,20,fac,F.b.19.jpg,7,0.9171
14,2,1,fac,F.b.19.jpg,7,1.2242
14,3,39,fac,F.b.19.jpg,7,0.9098
15,1,42,fac,F.b.19.jpg,4,0.5576
15,2,80,fac,F.b.19.jpg,4,0.5901
15,3,61,fac,F.b.19.jpg,6,0.8685
16,1,31,fac,F.b.19.jpg,4,0.6333
16,2,38,fac,F.b.19.jpg,4,0.521
16,3,21,fac,F.b.19.jpg,4,0.7583
17,1,60,fac,F.b.19.jpg,4,1.627
17,2,43,fac,F.b.19.jpg,7,1.5333
17,3,50,fac,F.b.19.jpg,5,1.038
18,1,28,fac,F.b.19.jpg,5,0.8007
18,2,6,fac,F.b.19.jpg,5,0.7164
18,3,14,fac,F.b.19.jpg,5,0.5248
19,1,67,fac,F.b.19.jpg,2,0.8318
19,2,75,fac,F.b.19.jpg,2,1.2651
19,3,53,fac,F.b.19.jpg,2,0.7842
20,1,38,fac,F.b.19.jpg,5,1.0178
20,2,22,fac,F.b.19.jpg,5,0.6049
20,3,28,fac,F.b.19.jpg,5,1.4481
1,1,36,fac,F.b.02.jpg,5,0.7522
1,2,4,fac,F.b.02.jpg,5,0.4526
1,3,10,fac,F.b.02.jpg,6,0.7406
2,1,71,fac,F.b.02.jpg,3,0.8616
2,2,77,fac,F.b.02.jpg,4,0.4745
2,3,45,fac,F.b.02.jpg,4,1.7264
3,1,16,fac,F.b.02.jpg,4,0.463
3,2,15,fac,F.b.02.jpg,3,0.4972
3,3,24,fac,F.b.02.jpg,3,0.7623
4,1,57,fac,F.b.02.jpg,7,0.8843
4,2,66,fac,F.b.02.jpg,5,2.5782
4,3,65,fac,F.b.02.jpg,6,1.1414
5,1,21,fac,F.b.02.jpg,4,0.5662
5,2,26,fac,F.b.02.jpg,5,0.5249
5,3,10,fac,F.b.02.jpg,4,0.3136
6,1,71,fac,F.b.02.jpg,1,2.1251
6,2,55,fac,F.b.02.jpg,3,1.4803
6,3,60,fac,F.b.02.jpg,2,0.6314
7,1,31,fac,F.b.02.jpg,5,1.7361
7,2,5,fac,F.b.02.jpg,6,0.8603
7,3,21,fac,F.b.02.jpg,6,0.7106
8,1,60,fac,F.b.02.jpg,6,0.6376
8,2,76,fac,F.b.02.jpg,6,0.6142
8,3,50,fac,F.b.02.jpg,6,0.7174
9,1,15,fac,F.b.02.jpg,6,0.8719
9,2,10,fac,F.b.02.jpg,7,1.0574
9,3,38,fac,F.b.02.jpg,7,1.0861
10,1,43,fac,F.b.02.jpg,7,0.7857
10,2,71,fac,F.b.02.jpg,6,0.6107
10,3,66,fac,F.b.02.jpg,7,0.658
11,1,56,fac,F.b.02.jpg,6,0.9809
11,2,64,fac,F.b.02.jpg,6,0.8885
11,3,76,fac,F.b.02.jpg,6,0.802
12,1,6,fac,F.b.02.jpg,5,1.309
12,2,36,fac,F.b.02.jpg,5,1.1392
12,3,19,fac,F.b.02.jpg,5,0.8473
13,1,62,fac,F.b.02.jpg,6,1.3199
13,2,45,fac,F.b.02.jpg,6,1.0793
13,3,75,fac,F.b.02.jpg,7,1.6865
14,1,1,fac,F.b.02.jpg,7,2.325
14,2,13,fac,F.b.02.jpg,7,0.9823
14,3,20,fac,F.b.02.jpg,6,0.7232
15,1,61,fac,F.b.02.jpg,4,0.4543
15,2,68,fac,F.b.02.jpg,3,0.7915
15,3,80,fac,F.b.02.jpg,3,0.8081
16,1,35,fac,F.b.02.jpg,4,0.5683
16,2,1,fac,F.b.02.jpg,5,0.8482
16,3,10,fac,F.b.02.jpg,4,1.5768
17,1,71,fac,F.b.02.jpg,7,1.4085
17,2,80,fac,F.b.02.jpg,7,1.7385
17,3,46,fac,F.b.02.jpg,7,1.2009
18,1,17,fac,F.b.02.jpg,6,0.9492
18,2,12,fac,F.b.02.jpg,5,0.7552
18,3,38,fac,F.b.02.jpg,5,0.7844
19,1,43,fac,F.b.02.jpg,4,0.7317
19,2,69,fac,F.b.02.jpg,4,0.6435
19,3,64,fac,F.b.02.jpg,5,0.9357
20,1,2,fac,F.b.02.jpg,6,0.8743
20,2,13,fac,F.b.02.jpg,6,1.4715
20,3,17,fac,F.b.02.jpg,6,0.7198
1,1,37,fac,F.b.08.jpg,6,0.6608
1,2,25,fac,F.b.08.jpg,6,0.7881
1,3,39,fac,F.b.08.jpg,6,1.0357
2,1,42,fac,F.b.08.jpg,6,1.0844
2,2,56,fac,F.b.08.jpg,6,0.767
2,3,44,fac,F.b.08.jpg,6,0.8819
3,1,31,fac,F.b.08.jpg,5,0.5022
3,2,10,fac,F.b.08.jpg,4,0.6126
3,3,35,fac,F.b.08.jpg,4,2.9563
4,1,46,fac,F.b.08.jpg,7,0.9834
4,2,71,fac,F.b.08.jpg,5,1.1681
4,3,50,fac,F.b.08.jpg,4,2.1828
5,1,25,fac,F.b.08.jpg,6,0.7204
5,2,8,fac,F.b.08.jpg,5,0.8661
5,3,34,fac,F.b.08.jpg,4,0.4199
6,1,47,fac,F.b.08.jpg,4,1.1018
6,2,73,fac,F.b.08.jpg,5,0.8558
6,3,56,fac,F.b.08.jpg,5,0.8689
7,1,18,fac,F.b.08.jpg,5,1.9335
7,2,16,fac,F.b.08.jpg,7,0.8863
7,3,38,fac,F.b.08.jpg,7,0.8505
8,1,43,fac,F.b.08.jpg,5,0.5863
8,2,65,fac,F.b.08.jpg,5,0.5822
8,3,63,fac,F.b.08.jpg,5,0.5403
9,1,11,fac,F.b.08.jpg,7,1.6793
9,2,22,fac,F.b.08.jpg,7,1.0975
9,3,8,fac,F.b.08.jpg,6,0.9303
10,1,73,fac,F.b.08.jpg,7,0.8098
10,2,59,fac,F.b.08.jpg,6,0.5955
10,3,70,fac,F.b.08.jpg,6,0.8947
11,1,51,fac,F.b.08.jpg,5,1.3532
11,2,60,fac,F.b.08.jpg,6,0.9146
11,3,58,fac,F.b.08.jpg,6,1.2115
12,1,22,fac,F.b.08.jpg,5,1.0819
12,2,26,fac,F.b.08.jpg,6,0.8027
12,3,39,fac,F.b.08.jpg,6,0.5887
13,1,42,fac,F.b.08.jpg,5,1.0145
13,2,55,fac,F.b.08.jpg,5,0.8983
13,3,59,fac,F.b.08.jpg,5,0.8216
14,1,4,fac,F.b.08.jpg,6,0.9567
14,2,11,fac,F.b.08.jpg,6,0.7876
14,3,24,fac,F.b.08.jpg,7,0.8342
15,1,57,fac,F.b.08.jpg,4,0.5474
15,2,70,fac,F.b.08.jpg,4,0.5492
15,3,77,fac,F.b.08.jpg,4,2.1847
16,1,40,fac,F.b.08.jpg,6,0.8751
16,2,8,fac,F.b.08.jpg,6,0.7277
16,3,35,fac,F.b.08.jpg,6,0.8762
17,1,46,fac,F.b.08.jpg,7,2.2283
17,2,73,fac,F.b.08.jpg,6,1.9528
17,3,41,fac,F.b.08.jpg,6,0.7922
18,1,18,fac,F.b.08.jpg,6,0.8601
18,2,1,fac,F.b.08.jpg,6,2.094
18,3,34,fac,F.b.08.jpg,7,0.9076
19,1,47,fac,F.b.08.jpg,5,1.091
19,2,80,fac,F.b.08.jpg,6,1.1869
19,3,63,fac,F.b.08.jpg,6,0.7945
20,1,34,fac,F.b.08.jpg,5,0.6877
20,2,20,fac,F.b.08.jpg,5,0.7244
20,3,13,fac,F.b.08.jpg,6,0.8139
1,1,38,fac,F.b.07.jpg,7,0.8548
1,2,39,fac,F.b.07.jpg,7,0.8587
1,3,24,fac,F.b.07.jpg,7,0.7951
2,1,57,fac,F.b.07.jpg,6,0.7741
2,2,42,fac,F.b.07.jpg,6,0.9014
2,3,43,fac,F.b.07.jpg,6,0.8107
3,1,26,fac,F.b.07.jpg,5,0.666
3,2,9,fac,F.b.07.jpg,5,0.5872
3,3,23,fac,F.b.07.jpg,5,0.8248
4,1,58,fac,F.b.07.jpg,7,0.8885
4,2,72,fac,F.b.07.jpg,6,1.0797
4,3,55,fac,F.b.07.jpg,7,1.068
5,1,6,fac,F.b.07.jpg,4,0.4888
5,2,13,fac,F.b.07.jpg,4,0.9241
5,3,25,fac,F.b.07.jpg,4,0.3978
6,1,56,fac,F.b.07.jpg,6,1.5315
6,2,68,fac,F.b.07.jpg,6,0.8507
6,3,75,fac,F.b.07.jpg,6,0.8451
7,1,5,fac,F.b.07.jpg,5,0.8109
7,2,17,fac,F.b.07.jpg,6,1.0749
7,3,29,fac,F.b.07.jpg,6,0.7262
8,1,52,fac,F.b.07.jpg,7,0.506
8,2,64,fac,F.b.07.jpg,6,1.068
8,3,76,fac,F.b.07.jpg,6,0.7386
9,1,13,fac,F.b.07.jpg,7,1.0167
9,2,27,fac,F.b.07.jpg,5,0.8224
9,3,11,fac,F.b.07.jpg,6,1.0138
10,1,70,fac,F.b.07.jpg,5,0.6143
10,2,54,fac,F.b.07.jpg,5,0.7273
10,3,68,fac,F.b.07.jpg,4,0.7494
11,1,78,fac,F.b.07.jpg,5,0.9679
11,2,76,fac,F.b.07.jpg,5,0.8156
11,3,54,fac,F.b.07.jpg,6,0.825
12,1,30,fac,F.b.07.jpg,6,1.0033
12,2,32,fac,F.b.07.jpg,6,0.8182
12,3,22,fac,F.b.07.jpg,6,0.9135
13,1,59,fac,F.b.07.jpg,6,1.0423
13,2,49,fac,F.b.07.jpg,7,0.8942
13,3,51,fac,F.b.07.jpg,7,0.8878
14,1,3,fac,F.b.07.jpg,7,0.7917
14,2,21,fac,F.b.07.jpg,7,1.767
14,3,5,fac,F.b.07.jpg,7,0.754
15,1,76,fac,F.b.07.jpg,4,0.5664
15,2,60,fac,F.b.07.jpg,6,0.7219
15,3,78,fac,F.b.07.jpg,5,1.8948
16,1,9,fac,F.b.07.jpg,5,1.3191
16,2,18,fac,F.b.07.jpg,6,0.8109
16,3,27,fac,F.b.07.jpg,6,0.7294
17,1,54,fac,F.b.07.jpg,6,1.6149
17,2,63,fac,F.b.07.jpg,6,1.9773
17,3,72,fac,F.b.07.jpg,7,2.0804
18,1,3,fac,F.b.07.jpg,5,0.7674
18,2,38,fac,F.b.07.jpg,6,1.8402
18,3,24,fac,F.b.07.jpg,5,0.6243
19,1,57,fac,F.b.07.jpg,6,0.8041
19,2,43,fac,F.b.07.jpg,6,0.769
19,3,78,fac,F.b.07.jpg,7,1.7091
20,1,9,fac,F.b.07.jpg,6,1.2254
20,2,28,fac,F.b.07.jpg,5,0.6218
20,3,35,fac,F.b.07.jpg,6,0.6257
1,1,39,fac,F.a.09.jpg,1,1.0221
1,2,30,fac,F.a.09.jpg,1,0.8781
1,3,13,fac,F.a.09.jpg,3,0.7768
2,1,68,fac,F.a.09.jpg,5,0.7543
2,2,51,fac,F.a.09.jpg,4,0.7141
2,3,42,fac,F.a.09.jpg,5,0.9848
3,1,11,fac,F.a.09.jpg,3,0.6663
3,2,4,fac,F.a.09.jpg,3,0.6308
3,3,8,fac,F.a.09.jpg,3,1.1656
4,1,73,fac,F.a.09.jpg,1,0.8002
4,2,77,fac,F.a.09.jpg,1,0.9731
4,3,70,fac,F.a.09.jpg,2,1.6456
5,1,19,fac,F.a.09.jpg,2,1.1696
5,2,31,fac,F.a.09.jpg,3,0.8811
5,3,3,fac,F.a.09.jpg,3,0.4259
6,1,78,fac,F.a.09.jpg,1,1.1003
6,2,50,fac,F.a.09.jpg,2,1.1872
6,3,62,fac,F.a.09.jpg,1,0.659
7,1,12,fac,F.a.09.jpg,3,0.9031
7,2,8,fac,F.a.09.jpg,3,0.6476
7,3,31,fac,F.a.09.jpg,2,1.0776
8,1,50,fac,F.a.09.jpg,2,1.5311
8,2,73,fac,F.a.09.jpg,2,0.7258
8,3,69,fac,F.a.09.jpg,2,0.7572
9,1,34,fac,F.a.09.jpg,1,0.8677
9,2,16,fac,F.a.09.jpg,1,0.9605
9,3,20,fac,F.a.09.jpg,1,0.731
10,1,61,fac,F.a.09.jpg,1,0.8287
10,2,65,fac,F.a.09.jpg,2,0.6151
10,3,47,fac,F.a.09.jpg,2,0.5731
11,1,64,fac,F.a.09.jpg,1,0.7826
11,2,52,fac,F.a.09.jpg,2,0.6653
11,3,42,fac,F.a.09.jpg,1,0.6613
12,1,2,fac,F.a.09.jpg,3,1.9721
12,2,4,fac,F.a.09.jpg,4,0.5176
12,3,13,fac,F.a.09.jpg,4,0.4622
13,1,68,fac,F.a.09.jpg,3,1.512
13,2,77,fac,F.a.09.jpg,2,0.9802
13,3,79,fac,F.a.09.jpg,2,1.3373
14,1,37,fac,F.a.09.jpg,2,1.2419
14,2,30,fac,F.a.09.jpg,2,1.2767
14,3,28,fac,F.a.09.jpg,3,0.9755
15,1,53,fac,F.a.09.jpg,3,0.5327
15,2,51,fac,F.a.09.jpg,3,1.774
15,3,44,fac,F.a.09.jpg,4,0.617
16,1,32,fac,F.a.09.jpg,3,0.8366
16,2,17,fac,F.a.09.jpg,3,0.7149
16,3,4,fac,F.a.09.jpg,3,0.6052
17,1,77,fac,F.a.09.jpg,6,2.0832
17,2,64,fac,F.a.09.jpg,6,3.2316
17,3,49,fac,F.a.09.jpg,5,1.0013
18,1,32,fac,F.a.09.jpg,3,0.7892
18,2,30,fac,F.a.09.jpg,3,0.7522
18,3,15,fac,F.a.09.jpg,3,0.5247
19,1,66,fac,F.a.09.jpg,1,0.9367
19,2,51,fac,F.a.09.jpg,2,0.7088
19,3,49,fac,F.a.09.jpg,1,1.6947
20,1,32,fac,F.a.09.jpg,2,1.8484
20,2,3,fac,F.a.09.jpg,2,1.5014
20,3,37,fac,F.a.09.jpg,2,0.8253
1,1,40,fac,F.b.18.jpg,6,0.9841
1,2,22,fac,F.b.18.jpg,7,1.158
1,3,18,fac,F.b.18.jpg,7,0.6663
2,1,63,fac,F.b.18.jpg,6,1.3012
2,2,59,fac,F.b.18.jpg,6,0.7574
2,3,41,fac,F.b.18.jpg,6,1.0492
3,1,15,fac,F.b.18.jpg,6,0.6214
3,2,24,fac,F.b.18.jpg,5,0.6767
3,3,19,fac,F.b.18.jpg,4,0.9412
4,1,62,fac,F.b.18.jpg,6,0.8034
4,2,57,fac,F.b.18.jpg,7,1.0705
4,3,66,fac,F.b.18.jpg,6,1.1809
5,1,27,fac,F.b.18.jpg,6,0.7378
5,2,20,fac,F.b.18.jpg,5,0.508
5,3,14,fac,F.b.18.jpg,3,0.6194
6,1,67,fac,F.b.18.jpg,6,2.2177
6,2,61,fac,F.b.18.jpg,6,1.0284
6,3,54,fac,F.b.18.jpg,6,0.8647
7,1,34,fac,F.b.18.jpg,6,0.8252
7,2,14,fac,F.b.18.jpg,6,0.9679
7,3,12,fac,F.b.18.jpg,6,2.064
8,1,69,fac,F.b.18.jpg,5,0.8044
8,2,67,fac,F.b.18.jpg,6,0.6527
8,3,47,fac,F.b.18.jpg,6,0.5971
9,1,17,fac,F.b.18.jpg,6,1.4493
9,2,26,fac,F.b.18.jpg,7,1.0153
9,3,5,fac,F.b.18.jpg,7,0.7644
10,1,76,fac,F.b.18.jpg,7,0.9863
10,2,55,fac,F.b.18.jpg,6,0.6945
10,3,64,fac,F.b.18.jpg,5,0.6434
11,1,63,fac,F.b.18.jpg,6,0.9265
11,2,58,fac,F.b.18.jpg,6,2.0493
11,3,75,fac,F.b.18.jpg,6,0.8473
12,1,37,fac,F.b.18.jpg,5,0.7417
12,2,12,fac,F.b.18.jpg,5,1.4983
12,3,5,fac,F.b.18.jpg,5,0.702
13,1,76,fac,F.b.18.jpg,7,1.0369
13,2,69,fac,F.b.18.jpg,7,1.4728
13,3,44,fac,F.b.18.jpg,7,1.3079
14,1,35,fac,F.b.18.jpg,7,1.5503
14,2,3,fac,F.b.18.jpg,7,1.0081
14,3,19,fac,F.b.18.jpg,7,0.7729
15,1,62,fac,F.b.18.jpg,4,0.4811
15,2,78,fac,F.b.18.jpg,5,1.7532
15,3,46,fac,F.b.18.jpg,6,0.875
16,1,36,fac,F.b.18.jpg,4,0.7023
16,2,9,fac,F.b.18.jpg,3,0.7755
16,3,19,fac,F.b.18.jpg,4,0.7597
17,1,62,fac,F.b.18.jpg,7,1.9562
17,2,72,fac,F.b.18.jpg,6,1.2957
17,3,45,fac,F.b.18.jpg,6,0.9456
18,1,22,fac,F.b.18.jpg,5,1.7616
18,2,29,fac,F.b.18.jpg,6,0.8198
18,3,9,fac,F.b.18.jpg,6,0.708
19,1,72,fac,F.b.18.jpg,6,0.8066
19,2,52,fac,F.b.18.jpg,6,0.5652
19,3,59,fac,F.b.18.jpg,6,0.9612
20,1,5,fac,F.b.18.jpg,7,1.277
20,2,34,fac,F.b.18.jpg,7,0.8904
20,3,21,fac,F.b.18.jpg,7,2.0288
1,1,41,fac,M.a.17.jpg,3,1.3474
1,2,70,fac,M.a.17.jpg,3,0.6674
1,3,70,fac,M.a.17.jpg,2,0.7263
2,1,11,fac,M.a.17.jpg,4,1.1074
2,2,11,fac,M.a.17.jpg,4,0.573
2,3,40,fac,M.a.17.jpg,4,0.41
3,1,41,fac,M.a.17.jpg,4,0.5625
3,2,50,fac,M.a.17.jpg,4,1.6443
3,3,64,fac,M.a.17.jpg,3,0.7286
4,1,17,fac,M.a.17.jpg,3,0.8399
4,2,31,fac,M.a.17.jpg,2,1.2927
4,3,40,fac,M.a.17.jpg,2,1.5033
5,1,78,fac,M.a.17.jpg,4,0.5626
5,2,57,fac,M.a.17.jpg,4,0.3968
5,3,54,fac,M.a.17.jpg,4,0.5904
6,1,27,fac,M.a.17.jpg,3,3.3034
6,2,24,fac,M.a.17.jpg,1,0.7178
6,3,3,fac,M.a.17.jpg,2,0.7719
7,1,64,fac,M.a.17.jpg,5,0.8978
7,2,62,fac,M.a.17.jpg,5,0.9175
7,3,61,fac,M.a.17.jpg,5,0.5901
8,1,20,fac,M.a.17.jpg,3,0.592
8,2,19,fac,M.a.17.jpg,3,0.9398
8,3,17,fac,M.a.17.jpg,4,0.589
9,1,42,fac,M.a.17.jpg,5,0.8767
9,2,78,fac,M.a.17.jpg,7,1.1157
9,3,52,fac,M.a.17.jpg,4,0.7398
10,1,29,fac,M.a.17.jpg,5,0.8904
10,2,3,fac,M.a.17.jpg,1,0.6968
10,3,39,fac,M.a.17.jpg,3,0.4606
11,1,28,fac,M.a.17.jpg,2,2.9785
11,2,37,fac,M.a.17.jpg,2,0.7374
11,3,8,fac,M.a.17.jpg,4,0.6895
12,1,76,fac,M.a.17.jpg,4,1.3783
12,2,70,fac,M.a.17.jpg,2,0.8319
12,3,46,fac,M.a.17.jpg,3,0.6234
13,1,35,fac,M.a.17.jpg,6,0.8805
13,2,11,fac,M.a.17.jpg,4,0.6946
13,3,5,fac,M.a.17.jpg,5,0.7552
14,1,69,fac,M.a.17.jpg,3,0.8514
14,2,78,fac,M.a.17.jpg,3,2.3766
14,3,68,fac,M.a.17.jpg,4,1.1442
15,1,13,fac,M.a.17.jpg,1,0.579
15,2,3,fac,M.a.17.jpg,2,0.8752
15,3,12,fac,M.a.17.jpg,2,0.8242
16,1,56,fac,M.a.17.jpg,4,0.8016
16,2,69,fac,M.a.17.jpg,4,0.6962
16,3,68,fac,M.a.17.jpg,4,0.4665
17,1,13,fac,M.a.17.jpg,7,1.6831
17,2,12,fac,M.a.17.jpg,7,1.6656
17,3,25,fac,M.a.17.jpg,6,4.5543
18,1,73,fac,M.a.17.jpg,4,1.0261
18,2,65,fac,M.a.17.jpg,4,0.6101
18,3,74,fac,M.a.17.jpg,4,0.4384
19,1,7,fac,M.a.17.jpg,3,1.0384
19,2,16,fac,M.a.17.jpg,3,0.7031
19,3,8,fac,M.a.17.jpg,3,0.6331
20,1,77,fac,M.a.17.jpg,4,0.6675
